-1.58431	10.0549	-1.78606	-4.82282	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.67498	9.82352	-1.75711	-4.81923	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.75598	9.59936	-1.70456	-4.81817	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.85969	9.35138	-1.67513	-4.85571	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.93809	9.06381	-1.6027	-4.92264	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.02768	8.83777	-1.60456	-4.89646	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.1239	8.58648	-1.59284	-4.91525	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.24609	8.33671	-1.64256	-4.92338	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.30109	8.09829	-1.55117	-4.93207	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.37192	7.87991	-1.51747	-4.90657	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.48208	7.63065	-1.55015	-4.91769	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.64229	7.39841	-1.74279	-4.86156	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.74464	7.14331	-1.75293	-4.87842	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.81063	6.90639	-1.67253	-4.89447	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.86215	6.68941	-1.593	-4.87601	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.9361	6.46068	-1.61266	-4.83617	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.99296	6.22047	-1.54854	-4.8433	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.10713	5.97651	-1.59704	-4.85029	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.18497	5.7065	-1.57023	-4.88719	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.2938	5.4604	-1.66274	-4.8632	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.38656	5.20201	-1.6701	-4.88244	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.45599	4.95531	-1.61548	-4.89957	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.56347	4.68477	-1.64966	-4.93083	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.67209	4.43417	-1.74435	-4.90859	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.79838	4.17035	-1.81276	-4.92664	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.88227	3.92833	-1.77557	-4.93491	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.95754	3.69068	-1.74933	-4.92641	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.06418	3.47802	-1.83256	-4.8649	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.15501	3.23276	-1.83559	-4.86575	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.26962	2.9818	-1.91528	-4.85558	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.3566	2.71221	-1.90377	-4.88655	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.44493	2.46219	-1.88733	-4.896	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.54706	2.2016	-1.90195	-4.91416	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.65878	1.96793	-2.01838	-4.86321	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.77062	1.70129	-2.04609	-4.88742	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
